date;heure;McTavish;Bellevue;Assomption;Trudeau;St-Hubert
2017-03-02;10;0;0;0;0;0
2017-03-02;11;0;0;0;0;0
2017-03-02;12;2;0;0;0;0
2017-03-02;13;0;0;0;0;0
2017-03-02;14;0;0;0;0;0
2017-03-02;15;0;0;0;0;0
2017-03-02;16;0;0;0;0;0
2017-03-02;17;0;0;0;0;0
2017-03-02;18;0;0;0;0;0
2017-03-02;19;0;0;0;0;0
2017-03-02;20;0;0;0;0;0
2017-03-02;21;0;0;0;0;0
2017-03-02;22;0;0;0;0;0
2017-03-02;23;0;0;0;0;0
2017-03-03;0;0;0;0;0;0
2017-03-03;1;0;0;0;0;0
2017-03-03;2;0;0;0;0;0
2017-03-03;3;0;0;0;0;0
2017-03-03;4;0;0;0;0;0
2017-03-03;5;0;0;0;0;0
2017-03-03;6;0;0;0;0;0
2017-03-03;7;0;0;0;0;0
2017-03-03;8;0;0;0;0;0
2017-03-03;9;0;0;0;0;0
2017-03-03;10;0;0;0;0;0
2017-03-03;11;0;0;0;0;0
2017-03-03;12;0;0;0;0;0
2017-03-03;13;0;0;0;0;0
2017-03-03;14;0;0;0;0;0
2017-03-03;15;0;0;0;0;0
2017-03-03;16;0;0;0;0;0
2017-03-03;17;0;0;0;0;0
2017-03-03;18;0;0;0;0;0
2017-03-03;19;0;0;0;0;0
2017-03-03;20;0;0;0;0;0
2017-03-03;21;0;0;0;0;0
2017-03-03;22;0;0;0;0;0
2017-03-03;23;0;0;0;0;0
2017-03-04;0;0;0;0;0;0
2017-03-04;1;0;0;0;0;0
2017-03-04;2;0;0;0;0;0
2017-03-04;3;0;0;0;0;0
2017-03-04;4;0;0;0;0;0
2017-03-04;5;0;0;0;0;0
2017-03-04;6;0;0;0;0;0
2017-03-04;7;0;0;0;0;0
2017-03-04;8;0;0;0;0;0
2017-03-04;9;0;0;0;0;0
2017-03-04;10;0;0;0;0;0
2017-03-04;11;0;0;0;0;0
2017-03-04;12;0;0;0;0;0
2017-03-04;13;0;0;0;0;0
2017-03-04;14;0;0;0;0;0
2017-03-04;15;0;0;0;0;0
2017-03-04;16;0;0;0;0;0
2017-03-04;17;0;0;0;0;0
2017-03-04;18;0;0;0;0;0
2017-03-04;19;0;0;0;0;0
2017-03-04;20;0;0;0;0;0
2017-03-04;21;0;0;0;0;0
2017-03-04;22;0;0;0;0;0
2017-03-04;23;0;0;0;0;0
2017-03-05;0;0;0;0;0;0
2017-03-05;1;0;0;0;0;0
2017-03-05;2;0;0;0;0;0
2017-03-05;3;0;0;0;0;0
2017-03-05;4;0;0;0;0;0
2017-03-05;5;0;0;0;0;0
2017-03-05;6;0;0;0;0;0
2017-03-05;7;0;0;0;0;0
2017-03-05;8;0;0;0;0;0
2017-03-05;9;0;0;0;0;0
2017-03-05;10;0;0;0;0;0
2017-03-05;11;0;0;0;0;0
2017-03-05;12;0;0;0;0;0
2017-03-05;13;0;0;0;0;0
2017-03-05;14;0;0;0;0;0
2017-03-05;15;0;0;0;0;0
2017-03-05;16;0;0;0;0;0
2017-03-05;17;0;0;0;0;0
2017-03-05;18;0;0;0;0;0
2017-03-05;19;0;0;0;0;0
2017-03-05;20;0;0;0;0;0
2017-03-05;21;0;0;0;0;0
2017-03-05;22;0;0;0;0;0
2017-03-05;23;0;0;0;0;0
2017-03-06;0;0;0;0;0;0
2017-03-06;1;0;0;0;0;0
2017-03-06;2;0;0;0;0;0
2017-03-06;3;0;0;0;0;0
2017-03-06;4;0;0;0;0;0
2017-03-06;5;0;0;0;0;0
2017-03-06;6;0;0;0;0;0
2017-03-06;7;0;0;0;0;0
2017-03-06;8;0;0;0;0;0
2017-03-06;9;0;0;0;0;0
2017-03-06;10;0;0;0;0;0
2017-03-06;11;0;0;0;0;0
2017-03-06;12;0;0;0;0;0
2017-03-06;13;0;0;0;0;0
2017-03-06;14;0;0;0;0;0
2017-03-06;15;0;0;0;0;0
2017-03-06;16;0;0;0;0;0
2017-03-06;17;0;0;0;0;0
2017-03-06;18;0;0;0;0;0
2017-03-06;19;0;0;0;0;0
2017-03-06;20;0;2;0;0;0
2017-03-06;21;3;0;0;0;0
2017-03-06;22;7;0;0;0;12
2017-03-06;23;0;0;0;0;15
2017-03-07;0;2;0;0;0;2
2017-03-07;1;0;0;0;0;0
2017-03-07;2;0;0;0;0;0
2017-03-07;3;0;0;0;0;2
2017-03-07;4;2;2;0;0;2
2017-03-07;5;0;0;0;0;0
2017-03-07;6;0;0;0;0;0
2017-03-07;7;0;0;0;0;0
2017-03-07;8;11;0;0;14;0
2017-03-07;9;19;4;0;18;0
2017-03-07;10;11;13;20;26;0
2017-03-07;11;0;42;0;0;0
2017-03-07;12;0;0;0;0;0
2017-03-07;13;0;0;0;0;0
2017-03-07;14;3;2;10;0;2
2017-03-07;15;0;0;0;0;0
2017-03-07;16;0;0;10;0;0
2017-03-07;17;4;6;0;4;2
2017-03-07;18;9;10;0;8;8
2017-03-07;19;10;11;30;12;12
2017-03-07;20;14;17;10;11;12
2017-03-07;21;15;11;20;11;20
2017-03-07;22;3;0;0;2;8
2017-03-07;23;2;0;10;0;0
2017-03-08;0;0;2;0;0;0
2017-03-08;1;11;17;20;12;0
2017-03-08;2;24;24;20;29;15
2017-03-08;3;10;7;10;7;12
2017-03-08;4;7;3;0;4;2
2017-03-08;5;3;0;0;3;5
2017-03-08;6;3;3;0;0;5
2017-03-08;7;0;0;0;0;2
2017-03-08;8;0;0;0;0;0
2017-03-08;9;0;0;0;0;0
2017-03-08;10;0;0;0;0;0
2017-03-08;11;0;0;0;0;0
2017-03-08;12;0;0;10;0;0
2017-03-08;13;0;0;0;0;0
2017-03-08;14;0;0;0;0;0
2017-03-08;15;0;0;0;0;2
2017-03-08;16;0;0;0;0;0
2017-03-08;17;0;0;0;0;0
2017-03-08;18;0;0;0;0;0
2017-03-08;19;0;0;0;0;0
2017-03-08;20;0;0;0;0;0
2017-03-08;21;0;0;0;0;0
2017-03-08;22;0;0;0;0;0
2017-03-08;23;0;0;0;0;0
2017-03-09;0;0;0;0;0;0
2017-03-09;1;0;0;0;0;0
2017-03-09;2;0;0;0;3;0
2017-03-09;3;0;0;0;0;0
2017-03-09;4;0;0;0;0;0
2017-03-09;5;0;0;0;0;0
2017-03-09;6;0;0;0;0;0
2017-03-09;7;0;0;0;0;0
2017-03-09;8;0;0;0;0;0
2017-03-09;9;0;0;0;0;0
2017-03-09;10;0;0;0;0;0
2017-03-09;11;0;0;0;0;0
2017-03-09;12;0;0;0;0;0
2017-03-09;13;0;0;0;0;0
2017-03-09;14;0;0;0;0;0
2017-03-09;15;0;0;0;0;0
2017-03-09;16;0;0;0;0;0
2017-03-09;17;0;0;0;0;0
2017-03-09;18;0;0;0;0;0
2017-03-09;19;0;0;0;0;0
2017-03-09;20;0;0;0;0;0
2017-03-09;21;0;0;0;0;0
2017-03-09;22;0;0;0;0;0
2017-03-09;23;0;0;0;0;0
2017-03-10;0;0;0;0;0;0
2017-03-10;1;0;0;0;0;0
2017-03-10;2;0;0;0;0;0
2017-03-10;3;0;2;0;0;0
2017-03-10;4;0;0;0;0;0
2017-03-10;5;0;0;0;0;0
2017-03-10;6;0;0;0;0;0
2017-03-10;7;0;0;0;0;0
2017-03-10;8;0;0;0;0;0
2017-03-10;9;0;0;0;0;0
2017-03-10;10;2;0;0;0;0
2017-03-10;11;0;0;0;2;0
2017-03-10;12;0;0;0;0;0
2017-03-10;13;0;0;0;0;0
2017-03-10;14;0;0;0;0;0
2017-03-10;15;0;0;0;0;0
2017-03-10;16;0;0;0;0;0
2017-03-10;17;0;0;0;0;0
2017-03-10;18;4;0;0;0;0
2017-03-10;19;0;0;0;0;0
2017-03-10;20;0;0;0;0;0
2017-03-10;21;0;0;0;0;0
2017-03-10;22;0;0;0;0;0
2017-03-10;23;0;0;0;0;0
2017-03-11;0;0;0;0;0;0
2017-03-11;1;0;0;0;0;0
2017-03-11;2;0;0;0;0;0
2017-03-11;3;0;0;0;2;0
2017-03-11;4;0;0;0;0;0
2017-03-11;5;0;0;0;0;0
2017-03-11;6;0;0;0;0;0
2017-03-11;7;0;0;0;0;0
2017-03-11;8;0;0;0;0;0
2017-03-11;9;0;0;0;0;0
2017-03-11;10;0;0;0;0;0
2017-03-11;11;0;0;0;0;0
2017-03-11;12;0;0;0;0;0
2017-03-11;13;0;0;0;0;0
2017-03-11;14;0;0;0;0;0
2017-03-11;15;0;0;0;0;0
2017-03-11;16;0;0;0;0;0
2017-03-11;17;0;0;0;0;0
2017-03-11;18;0;0;0;0;0
2017-03-11;19;0;0;0;0;0
2017-03-11;20;0;0;0;0;0
2017-03-11;21;0;0;0;0;0
2017-03-11;22;0;0;0;0;0
2017-03-11;23;0;0;0;0;0
2017-03-12;0;0;0;0;0;0
2017-03-12;1;0;0;0;0;0
2017-03-12;2;0;0;0;0;0
2017-03-12;3;0;0;0;0;0
2017-03-12;4;0;0;0;0;0
2017-03-12;5;0;0;0;0;0
2017-03-12;6;0;0;0;0;0
2017-03-12;7;0;0;0;0;0
2017-03-12;8;0;0;0;0;0
2017-03-12;9;0;0;0;0;0
2017-03-12;10;0;0;0;0;0
2017-03-12;11;0;0;0;0;0
2017-03-12;12;0;0;0;0;0
2017-03-12;13;0;0;0;0;0
2017-03-12;14;0;0;0;0;0
2017-03-12;15;0;0;0;0;0
2017-03-12;16;0;0;0;0;0
2017-03-12;17;0;0;0;0;0
2017-03-12;18;0;0;0;0;0
2017-03-12;19;0;0;0;0;0
2017-03-12;20;0;0;0;0;0
2017-03-12;21;0;0;0;0;0
2017-03-12;22;0;0;0;0;0
2017-03-12;23;0;0;0;0;0
2017-03-13;0;0;0;0;0;0
2017-03-13;1;0;0;0;0;0
2017-03-13;2;0;0;0;0;0
2017-03-13;3;0;0;0;0;0
2017-03-13;4;0;0;0;0;0
2017-03-13;5;0;0;0;0;0
2017-03-13;6;0;0;0;0;0
2017-03-13;7;0;0;0;0;0
2017-03-13;8;0;0;0;0;0
2017-03-13;9;0;0;0;0;0
2017-03-13;10;0;0;0;0;0
2017-03-13;11;0;0;0;0;0
2017-03-13;12;0;0;0;0;0
2017-03-13;13;0;0;0;0;0
2017-03-13;14;-99999;-99999;0;-99999;0
2017-03-13;15;0;0;0;0;0
2017-03-13;16;0;0;0;0;0
2017-03-13;17;0;0;0;0;0
2017-03-13;18;0;0;0;0;0
2017-03-13;19;0;0;0;0;0
2017-03-13;20;0;0;0;0;0
2017-03-13;21;0;0;0;0;0
2017-03-13;22;0;0;0;0;0
2017-03-13;23;0;0;0;0;0
2017-03-14;0;0;0;0;0;0
2017-03-14;1;0;0;0;0;0
2017-03-14;2;0;0;0;0;0
2017-03-14;3;0;0;0;0;0
2017-03-14;4;0;0;0;0;0
2017-03-14;5;0;0;0;0;0
2017-03-14;6;0;0;0;0;0
2017-03-14;7;0;0;0;0;0
2017-03-14;8;0;2;0;0;0
2017-03-14;9;0;0;0;0;0
2017-03-14;10;0;0;0;0;0
2017-03-14;11;2;2;0;0;0
2017-03-14;12;0;2;0;2;0
2017-03-14;13;6;3;0;2;0
2017-03-14;14;11;3;0;9;0
2017-03-14;15;11;7;20;8;2
2017-03-14;16;20;7;20;11;2
2017-03-14;17;18;5;20;9;8
2017-03-14;18;19;10;20;8;5
2017-03-14;19;33;14;39;15;2
2017-03-14;20;32;18;30;14;0
2017-03-14;21;22;12;31;10;0
2017-03-14;22;18;13;25;10;0
2017-03-14;23;17;15;25;8;0
2017-03-15;0;9;9;10;6;0
2017-03-15;1;6;5;0;3;0
2017-03-15;2;6;6;20;5;0
2017-03-15;3;5;4;0;3;0
2017-03-15;4;0;2;0;5;0
2017-03-15;5;2;0;0;0;0
2017-03-15;6;3;3;0;2;0
2017-03-15;7;2;0;0;2;0
2017-03-15;8;8;6;10;5;0
2017-03-15;9;9;12;0;5;0
2017-03-15;10;10;2;20;7;0
2017-03-15;11;2;0;0;2;0
2017-03-15;12;2;2;0;4;0
2017-03-15;13;6;0;0;0;0
2017-03-15;14;2;0;0;0;2273
2017-03-15;15;3;0;0;0;-99999
2017-03-15;16;0;0;0;0;-99999
2017-03-15;17;2;0;0;0;-99999
2017-03-15;18;2;0;0;0;-99999
2017-03-15;19;0;0;0;0;-99999
2017-03-15;20;0;0;0;0;-99999
2017-03-15;21;2;0;0;0;-99999
2017-03-15;22;2;0;0;0;-99999
2017-03-15;23;0;2;0;2;-99999
2017-03-16;0;0;0;0;0;-99999
2017-03-16;1;0;0;0;0;-99999
2017-03-16;2;0;0;0;0;-99999
2017-03-16;3;0;0;0;0;-99999
2017-03-16;4;0;0;0;0;-99999
2017-03-16;5;0;0;0;0;-99999
2017-03-16;6;0;0;0;0;-99999
2017-03-16;7;0;0;0;0;-99999
2017-03-16;8;0;0;0;0;-99999
2017-03-16;9;0;0;0;0;-99999
2017-03-16;10;0;0;0;0;-99999
2017-03-16;11;0;0;0;0;-99999
2017-03-16;12;0;0;0;0;-99999
2017-03-16;13;0;0;0;0;-99999
2017-03-16;14;0;0;0;0;-99999
2017-03-16;15;0;0;0;0;-99999
2017-03-16;16;0;0;0;0;-99999
2017-03-16;17;0;0;0;0;-99999
2017-03-16;18;0;0;0;0;-99999
2017-03-16;19;0;0;0;0;-99999
2017-03-16;20;0;0;0;0;-99999
2017-03-16;21;0;0;0;0;-99999
2017-03-16;22;0;0;0;0;-99999
2017-03-16;23;0;0;0;0;-99999
2017-03-17;0;0;0;0;0;-99999
2017-03-17;1;0;0;0;0;-99999
2017-03-17;2;0;0;0;0;-99999
2017-03-17;3;0;0;0;0;-99999
2017-03-17;4;0;0;0;0;-99999
2017-03-17;5;0;0;0;0;-99999
2017-03-17;6;0;0;0;0;-99999
2017-03-17;7;0;0;0;0;-99999
2017-03-17;8;0;0;0;0;-99999
2017-03-17;9;0;0;0;0;-99999
2017-03-17;10;0;0;0;0;-99999
2017-03-17;11;0;0;0;0;2593
2017-03-17;12;0;0;0;0;0
2017-03-17;13;0;0;0;0;0
2017-03-17;14;0;0;0;0;0
2017-03-17;15;0;0;0;0;0
2017-03-17;16;0;0;0;0;0
2017-03-17;17;0;0;0;0;0
2017-03-17;18;0;0;0;0;0
2017-03-17;19;0;0;0;0;0
2017-03-17;20;0;0;0;0;0
2017-03-17;21;0;0;0;0;0
2017-03-17;22;0;0;0;0;0
2017-03-17;23;0;0;0;0;0
2017-03-18;0;0;0;0;0;0
2017-03-18;1;0;0;0;0;0
2017-03-18;2;0;0;0;0;0
2017-03-18;3;0;0;0;0;0
2017-03-18;4;0;0;0;0;0
2017-03-18;5;0;0;0;0;0
2017-03-18;6;0;0;0;0;0
2017-03-18;7;0;0;0;0;0
2017-03-18;8;0;0;0;0;0
2017-03-18;9;0;0;0;0;0
2017-03-18;10;0;0;0;0;0
2017-03-18;11;0;0;0;0;0
2017-03-18;12;0;0;0;0;0
2017-03-18;13;0;0;0;0;0
2017-03-18;14;0;0;0;0;0
2017-03-18;15;0;0;0;0;0
2017-03-18;16;0;0;0;0;0
2017-03-18;17;0;0;0;0;0
2017-03-18;18;0;0;0;0;0
2017-03-18;19;0;0;0;0;0
2017-03-18;20;0;0;0;0;0
2017-03-18;21;0;0;0;0;0
2017-03-18;22;0;0;0;0;0
2017-03-18;23;0;0;0;0;0
2017-03-19;0;0;0;0;0;0
2017-03-19;1;0;0;0;0;0
2017-03-19;2;0;0;0;0;0
2017-03-19;3;0;0;0;0;0
2017-03-19;4;0;0;0;0;0
2017-03-19;5;0;0;0;0;0
2017-03-19;6;0;0;0;0;0
2017-03-19;7;0;0;0;0;0
2017-03-19;8;0;0;0;0;0
2017-03-19;9;0;0;0;0;0
2017-03-19;10;0;0;0;0;0
2017-03-19;11;0;0;0;0;0
2017-03-19;12;0;0;0;0;0
2017-03-19;13;0;0;0;0;0
2017-03-19;14;0;0;0;0;0
2017-03-19;15;0;0;0;0;0
2017-03-19;16;0;0;0;0;0
2017-03-19;17;0;0;0;0;0
2017-03-19;18;0;0;0;0;0
2017-03-19;19;0;0;0;0;0
2017-03-19;20;0;0;0;0;0
2017-03-19;21;0;0;0;0;0
2017-03-19;22;0;0;0;0;0
2017-03-19;23;0;0;0;0;0
2017-03-20;0;0;0;0;0;0
2017-03-20;1;0;0;0;0;0
2017-03-20;2;0;0;0;0;0
2017-03-20;3;0;0;0;2;0
2017-03-20;4;0;0;0;0;0
2017-03-20;5;0;0;0;0;0
2017-03-20;6;0;0;0;0;0
2017-03-20;7;0;0;0;0;0
2017-03-20;8;0;0;0;0;0
2017-03-20;9;0;0;0;0;0
2017-03-20;10;0;0;0;0;0
2017-03-20;11;0;0;0;0;0
2017-03-20;12;0;0;0;0;0
2017-03-20;13;0;0;0;0;0
2017-03-20;14;0;0;0;0;0
2017-03-20;15;0;0;0;0;0
2017-03-20;16;0;0;0;0;0
2017-03-20;17;0;0;0;0;0
2017-03-20;18;0;0;0;0;0
2017-03-20;19;0;0;0;0;0
2017-03-20;20;0;0;0;0;0
2017-03-20;21;0;0;0;0;0
2017-03-20;22;0;0;0;0;0
2017-03-20;23;0;0;0;0;0
2017-03-21;0;0;0;0;0;0
2017-03-21;1;0;0;0;0;0
2017-03-21;2;0;0;0;0;0
2017-03-21;3;0;0;0;0;0
2017-03-21;4;0;0;0;0;0
2017-03-21;5;0;0;0;0;0
2017-03-21;6;0;0;0;0;0
2017-03-21;7;0;0;0;0;0
2017-03-21;8;0;0;0;0;0
2017-03-21;9;0;0;0;0;0
2017-03-21;10;0;0;0;0;0
2017-03-21;11;0;0;0;0;0
2017-03-21;12;0;0;0;0;0
2017-03-21;13;0;0;0;0;0
2017-03-21;14;0;0;0;0;0
2017-03-21;15;0;0;0;0;0
2017-03-21;16;0;0;0;0;0
2017-03-21;17;0;0;0;0;0
2017-03-21;18;0;0;0;0;0
2017-03-21;19;0;0;0;0;0
2017-03-21;20;0;0;0;0;0
2017-03-21;21;0;0;0;0;0
2017-03-21;22;0;0;0;0;0
2017-03-21;23;10;0;0;0;5
2017-03-22;0;0;0;0;0;5
2017-03-22;1;0;2;10;2;0
2017-03-22;2;3;0;0;0;0
2017-03-22;3;0;0;0;0;0
2017-03-22;4;0;0;0;0;0
2017-03-22;5;0;0;0;0;0
2017-03-22;6;0;0;0;0;0
2017-03-22;7;2;0;0;0;0
2017-03-22;8;0;0;0;2;0
2017-03-22;9;0;0;0;0;0
2017-03-22;10;0;0;0;0;0
2017-03-22;11;0;0;0;0;0
2017-03-22;12;0;0;0;0;0
2017-03-22;13;0;0;0;0;0
2017-03-22;14;0;0;0;0;0
2017-03-22;15;0;0;0;0;0
2017-03-22;16;0;0;0;0;0
2017-03-22;17;0;0;0;0;0
2017-03-22;18;0;0;0;0;0
2017-03-22;19;0;0;0;0;0
2017-03-22;20;0;0;0;0;0
2017-03-22;21;0;0;0;0;0
2017-03-22;22;0;0;0;0;0
2017-03-22;23;0;0;0;0;0
2017-03-23;0;0;0;0;0;0
2017-03-23;1;0;0;0;0;0
2017-03-23;2;0;0;0;0;0
2017-03-23;3;0;0;0;0;0
2017-03-23;4;0;0;0;0;0
2017-03-23;5;0;0;0;0;0
2017-03-23;6;0;0;0;0;0
2017-03-23;7;0;0;0;0;0
2017-03-23;8;0;0;0;0;0
2017-03-23;9;0;0;0;0;0
2017-03-23;10;0;0;0;0;0
2017-03-23;11;0;0;0;0;0
2017-03-23;12;0;0;0;0;0
2017-03-23;13;0;0;0;0;0
2017-03-23;14;0;0;0;0;0
2017-03-23;15;0;0;0;0;0
2017-03-23;16;0;0;0;0;0
2017-03-23;17;0;0;0;0;0
2017-03-23;18;0;0;0;0;0
2017-03-23;19;0;0;0;0;0
2017-03-23;20;0;0;0;0;0
2017-03-23;21;0;0;0;0;0
2017-03-23;22;0;0;0;0;0
2017-03-23;23;0;0;0;0;0
2017-03-24;0;0;0;0;0;0
2017-03-24;1;0;0;0;0;0
2017-03-24;2;0;0;0;0;0
2017-03-24;3;0;0;0;0;0
2017-03-24;4;0;0;0;0;0
2017-03-24;5;0;0;0;0;0
2017-03-24;6;0;0;0;0;0
2017-03-24;7;0;0;0;0;0
2017-03-24;8;0;0;0;0;0
2017-03-24;9;5;6;0;3;0
2017-03-24;10;10;11;20;8;5
2017-03-24;11;0;0;0;0;0
2017-03-24;12;2;0;0;0;0
2017-03-24;13;0;0;0;0;0
2017-03-24;14;0;2;10;0;0
2017-03-24;15;12;9;0;9;2
2017-03-24;16;12;13;0;12;8
2017-03-24;17;13;13;20;15;18
2017-03-24;18;5;7;10;6;8
2017-03-24;19;8;7;0;10;10
2017-03-24;20;6;7;20;5;5
2017-03-24;21;4;5;0;5;2
2017-03-24;22;2;0;0;0;2
2017-03-24;23;0;0;0;0;0
2017-03-25;0;0;0;0;0;0
2017-03-25;1;0;0;0;0;0
2017-03-25;2;0;0;0;0;0
2017-03-25;3;0;0;0;2;0
2017-03-25;4;0;0;0;0;0
2017-03-25;5;0;0;0;0;0
2017-03-25;6;0;0;0;0;0
2017-03-25;7;0;0;0;0;0
2017-03-25;8;11;2;0;0;0
2017-03-25;9;0;5;0;0;0
2017-03-25;10;0;5;0;0;0
2017-03-25;11;0;0;0;12;0
2017-03-25;12;0;0;0;0;0
2017-03-25;13;0;0;0;0;0
2017-03-25;14;0;0;0;0;0
2017-03-25;15;0;0;0;0;0
2017-03-25;16;0;0;0;0;0
2017-03-25;17;0;0;0;0;0
2017-03-25;18;0;0;0;0;0
2017-03-25;19;0;0;0;0;0
2017-03-25;20;0;0;0;0;0
2017-03-25;21;0;0;0;0;0
2017-03-25;22;0;0;0;0;0
2017-03-25;23;0;0;0;2;0
2017-03-26;0;0;0;0;0;0
2017-03-26;1;0;0;0;0;0
2017-03-26;2;0;0;0;0;0
2017-03-26;3;0;0;0;0;0
2017-03-26;4;0;0;0;0;0
2017-03-26;5;0;0;0;0;0
2017-03-26;6;0;0;0;0;0
2017-03-26;7;0;0;0;0;0
2017-03-26;8;0;0;0;0;0
2017-03-26;9;0;0;0;0;0
2017-03-26;10;0;0;0;0;0
2017-03-26;11;0;0;0;0;0
2017-03-26;12;0;0;0;0;0
2017-03-26;13;0;0;0;0;0
2017-03-26;14;0;0;0;0;0
2017-03-26;15;0;0;0;0;0
2017-03-26;16;0;0;0;0;0
2017-03-26;17;0;0;0;0;0
2017-03-26;18;0;0;0;0;0
2017-03-26;19;0;0;0;0;0
2017-03-26;20;0;0;0;0;0
2017-03-26;21;0;4;0;2;0
2017-03-26;22;0;0;0;2;0
2017-03-26;23;2;0;0;3;2
2017-03-27;0;2;0;0;2;2
2017-03-27;1;0;0;0;0;0
2017-03-27;2;3;0;0;0;0
2017-03-27;3;0;0;0;0;0
2017-03-27;4;3;0;0;0;0
2017-03-27;5;0;6;0;2;0
2017-03-27;6;6;0;0;3;2
2017-03-27;7;2;9;20;12;0
2017-03-27;8;8;6;30;10;8
2017-03-27;9;14;8;0;13;12
2017-03-27;10;10;6;20;8;2
2017-03-27;11;2;6;10;5;5
2017-03-27;12;6;2;0;7;2
2017-03-27;13;5;10;0;10;2
2017-03-27;14;12;6;10;6;15
2017-03-27;15;5;8;10;8;8
2017-03-27;16;3;0;0;3;5
2017-03-27;17;0;5;0;2;2
2017-03-27;18;3;3;0;3;2
2017-03-27;19;3;2;0;2;0
2017-03-27;20;0;0;0;0;0
2017-03-27;21;2;0;0;2;2
2017-03-27;22;0;0;0;0;0
2017-03-27;23;0;2;0;0;0
2017-03-28;0;5;0;20;3;5
2017-03-28;1;0;0;0;0;0
2017-03-28;2;0;0;0;0;0
2017-03-28;3;3;0;0;0;0
2017-03-28;4;0;0;0;2;0
2017-03-28;5;2;6;0;2;0
2017-03-28;6;5;8;10;5;2
2017-03-28;7;2;6;0;3;2
2017-03-28;8;2;3;0;3;2
2017-03-28;9;3;2;10;0;2
2017-03-28;10;0;3;0;2;0
2017-03-28;11;2;4;10;3;0
2017-03-28;12;2;3;0;2;0
2017-03-28;13;0;0;0;0;2
2017-03-28;14;2;5;0;2;2
2017-03-28;15;0;0;0;0;0
2017-03-28;16;0;0;0;0;0
2017-03-28;17;0;0;0;0;0
2017-03-28;18;0;0;0;0;0
2017-03-28;19;0;2;0;0;0
2017-03-28;20;0;0;0;0;0
2017-03-28;21;0;2;0;2;0
2017-03-28;22;0;0;0;3;0
2017-03-28;23;0;0;0;0;2
2017-03-29;0;0;0;0;0;0
2017-03-29;1;0;0;0;0;0
2017-03-29;2;0;0;0;0;0
2017-03-29;3;0;0;0;0;0
2017-03-29;4;0;0;0;0;0
2017-03-29;5;0;0;0;0;0
2017-03-29;6;0;0;0;0;0
2017-03-29;7;0;0;0;0;0
2017-03-29;8;0;0;0;0;0
2017-03-29;9;0;0;0;0;0
2017-03-29;10;0;0;0;0;0
2017-03-29;11;0;0;0;0;0
2017-03-29;12;0;0;0;0;0
2017-03-29;13;0;0;0;0;0
2017-03-29;14;0;0;0;0;0
2017-03-29;15;0;0;0;0;0
2017-03-29;16;0;0;0;0;0
2017-03-29;17;0;0;0;0;0
2017-03-29;18;0;0;0;0;0
2017-03-29;19;0;0;0;0;0
2017-03-29;20;0;0;0;0;0
2017-03-29;21;0;0;0;0;0
2017-03-29;22;0;0;0;0;0
2017-03-29;23;0;0;0;0;0
2017-03-30;0;0;0;0;0;0
2017-03-30;1;0;0;0;0;0
2017-03-30;2;0;0;0;0;0
2017-03-30;3;0;0;0;0;0
2017-03-30;4;0;0;0;0;0
2017-03-30;5;0;0;0;0;0
2017-03-30;6;0;0;0;0;0
2017-03-30;7;0;0;0;0;0
2017-03-30;8;0;0;0;0;0
2017-03-30;9;0;0;0;0;0
2017-03-30;10;0;0;0;0;0
2017-03-30;11;0;0;0;0;0
2017-03-30;12;0;0;0;0;0
2017-03-30;13;0;0;0;0;0
2017-03-30;14;0;0;0;0;0
2017-03-30;15;0;0;0;0;0
2017-03-30;16;0;0;0;0;0
2017-03-30;17;0;0;0;0;0
2017-03-30;18;0;0;0;0;0
2017-03-30;19;0;0;0;0;0
2017-03-30;20;0;0;0;0;0
2017-03-30;21;0;0;0;0;0
2017-03-30;22;0;0;0;0;0
2017-03-30;23;0;0;0;0;0
2017-03-31;0;0;0;0;0;0
2017-03-31;1;0;0;0;0;0
2017-03-31;2;0;0;0;0;0
2017-03-31;3;0;0;0;0;0
2017-03-31;4;0;0;0;0;0
2017-03-31;5;0;0;0;0;0
2017-03-31;6;0;0;0;0;0
2017-03-31;7;0;0;0;0;0
2017-03-31;8;0;0;0;0;0
2017-03-31;9;0;0;0;0;0
2017-03-31;10;0;0;0;0;0
2017-03-31;11;0;0;0;0;0
2017-03-31;12;0;0;0;0;0
2017-03-31;13;0;0;0;0;0
2017-03-31;14;0;0;0;0;0
2017-03-31;15;0;0;0;0;0
2017-03-31;16;0;0;0;0;0
2017-03-31;17;0;3;0;0;0
2017-03-31;18;7;8;0;11;2
2017-03-31;19;15;12;0;12;12
2017-03-31;20;16;6;0;12;12
2017-03-31;21;13;6;0;13;10
2017-03-31;22;13;20;0;16;12
2017-03-31;23;11;14;0;16;12
2017-04-01;0;12;7;20;9;8
2017-04-01;1;9;6;0;8;5
2017-04-01;2;7;6;10;9;8
2017-04-01;3;8;2;10;6;10
2017-04-01;4;8;14;0;7;8
2017-04-01;5;7;3;10;6;10
2017-04-01;6;5;2;0;7;2
2017-04-01;7;8;20;0;2;2
2017-04-01;8;17;0;30;2;5
2017-04-01;9;9;0;10;0;5
2017-04-01;10;0;0;0;0;0
2017-04-01;11;0;0;10;0;2
2017-04-01;12;0;0;0;0;0
2017-04-01;13;2;0;0;0;0
2017-04-01;14;0;0;0;0;0
2017-04-01;15;0;0;0;2;0
2017-04-01;16;2;0;0;0;2
2017-04-01;17;0;0;0;0;0
2017-04-01;18;2;0;0;0;0
2017-04-01;19;0;0;0;0;0
